,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date,Cancellation Date
6118,617171,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Single,Nova,4803.94,Standard,2014-03-01,
6119,924736,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,219184.0,Married,Nova,4804.51,Standard,2018-12-01,
6120,487930,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Nova,4807.0,Standard,2017-03-01,
6121,855050,Canada,Ontario,Kingston,M9K 2P4,Male,High School or Below,67765.0,Married,Nova,4808.96,Standard,2017-11-01,
6122,664112,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67052.0,Married,Nova,4809.22,Standard,2017-08-01,
6123,257301,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Divorced,Nova,4811.18,Standard,2012-12-01,
6124,103823,Canada,Ontario,Toronto,M1R 4K3,Female,High School or Below,52820.0,Married,Nova,4812.53,Standard,2014-10-01,
6125,305910,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,,Single,Nova,4814.35,Standard,2017-09-01,
6126,800094,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,90707.0,Divorced,Nova,4815.53,Standard,2015-11-01,
6127,498998,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,59828.0,Married,Nova,4817.99,Standard,2018-06-01,
6128,869283,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,59828.0,Married,Nova,4817.99,Standard,2017-08-01,
6129,611415,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Nova,4818.64,Standard,2013-04-01,
6130,763177,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Nova,4818.64,Standard,2013-11-01,
6131,215508,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,86590.0,Single,Nova,4819.18,Standard,2015-09-01,
6132,475634,Canada,Ontario,London,M5B 3E4,Female,Bachelor,94659.0,Divorced,Nova,4821.16,Standard,2017-06-01,
6133,726139,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,51359.0,Married,Nova,4821.42,Standard,2013-09-01,
6134,663659,Canada,New Brunswick,Moncton,E1A 2A7,Female,Master,103242.0,Divorced,Star,2397.04,2018 Promotion,2018-04-01,
6135,596153,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Married,Nova,4821.99,Standard,2014-02-01,
6136,215051,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,85887.0,Divorced,Nova,4822.44,Standard,2017-11-01,
6137,579377,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,85887.0,Divorced,Nova,4822.44,Standard,2015-10-01,
6138,126665,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Nova,4825.26,Standard,2016-05-01,
6139,711490,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Nova,4825.26,Standard,2017-07-01,
6140,166955,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,57604.0,Married,Nova,4826.83,Standard,2016-11-01,
6141,411296,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,75856.0,Married,Star,2690.48,2018 Promotion,2018-04-01,
6142,112709,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,68387.0,Married,Nova,4834.4,Standard,2016-09-01,
6143,163645,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2014-05-01,
6144,752885,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2012-04-01,
6145,853232,Canada,Ontario,London,M5B 3E4,Male,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2016-09-01,2017-05-01
6146,975692,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,55335.0,Married,Nova,4834.8,Standard,2018-12-01,
6147,262177,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,58729.0,Married,Nova,4835.78,Standard,2017-05-01,
6148,273391,Canada,Ontario,Toronto,P1W 1K4,Male,Doctor,128574.0,Married,Nova,4836.22,Standard,2017-01-01,
6149,966688,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Divorced,Nova,4836.39,Standard,2015-11-01,2016-12-01
6150,306869,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,4836.75,Standard,2015-05-01,
6151,904370,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,60672.0,Married,Nova,4836.89,Standard,2018-07-01,
6152,511981,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,49065.0,Married,Nova,4841.06,Standard,2014-02-01,2017-04-01
6153,762044,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,57611.0,Married,Nova,4842.28,Standard,2016-01-01,
6154,255032,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Nova,4845.0,Standard,2016-10-01,2017-08-01
6155,419661,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Nova,4846.32,Standard,2018-08-01,
6156,319193,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,58552.0,Married,Nova,4849.7,Standard,2016-10-01,2017-06-01
6157,713580,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Single,Nova,4853.53,Standard,2017-07-01,
6158,542182,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,64308.0,Married,Nova,4854.36,Standard,2016-02-01,
6159,108346,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,53738.0,Single,Nova,4854.75,Standard,2017-12-01,2018-08-01
6160,666608,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,47774.0,Single,Nova,4858.12,Standard,2017-02-01,
6161,324013,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51283.0,Divorced,Nova,4858.43,Standard,2017-07-01,2017-10-01
6162,374736,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,58473.0,Married,Nova,4861.37,Standard,2013-11-01,
6163,883660,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Nova,4863.27,Standard,2016-01-01,
6164,257369,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,70490.0,Divorced,Nova,4863.47,Standard,2016-10-01,2017-06-01
6165,656858,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,70490.0,Divorced,Nova,4863.47,Standard,2018-05-01,
6166,401060,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,175095.0,Married,Nova,4867.38,Standard,2015-08-01,
6167,967347,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,54918.0,Married,Nova,4868.81,Standard,2017-12-01,
6168,979010,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54918.0,Married,Nova,4868.81,Standard,2013-03-01,
6169,747816,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,82578.0,Married,Nova,4872.77,Standard,2013-12-01,2016-09-01
6170,407238,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,4874.07,Standard,2014-04-01,
6171,705490,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Nova,4874.07,Standard,2018-05-01,
6172,568667,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,99801.0,Married,Nova,4874.22,Standard,2012-12-01,
6173,119519,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,81276.0,Married,Nova,4874.67,Standard,2013-07-01,
6174,587196,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,81276.0,Married,Nova,4874.67,Standard,2018-05-01,
6175,539674,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,48178.0,Single,Nova,4876.32,Standard,2012-11-01,
6176,602649,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Doctor,175792.0,Divorced,Nova,4877.95,Standard,2013-09-01,2017-07-01
6177,570637,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Nova,4879.71,Standard,2013-04-01,
6178,269154,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,103607.0,Married,Nova,4880.34,Standard,2015-07-01,
6179,539742,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,103607.0,Married,Nova,4880.34,Standard,2015-07-01,
6180,585976,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,59712.0,Married,Nova,4881.3,Standard,2018-07-01,
6181,666417,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,98417.0,Married,Nova,4881.39,Standard,2015-08-01,
6182,212604,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Divorced,Nova,4882.07,Standard,2016-08-01,
6183,715645,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Divorced,Nova,4882.07,Standard,2014-10-01,
6184,326272,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,53337.0,Married,Star,2727.08,2018 Promotion,2018-04-01,
6185,458984,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,47446.0,Married,Nova,4882.29,Standard,2017-03-01,
6186,803150,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,59595.0,Married,Nova,4882.29,Standard,2012-09-01,
6187,669978,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,90889.0,Married,Nova,4882.49,Standard,2012-10-01,
6188,741428,Canada,Ontario,London,M5B 3E4,Male,Bachelor,61302.0,Married,Nova,4883.34,Standard,2017-06-01,
6189,942926,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,74847.0,Married,Nova,4883.81,Standard,2015-10-01,2018-12-01
6190,132320,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,80720.0,Married,Nova,4887.34,Standard,2017-08-01,
6191,930887,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,80720.0,Married,Nova,4887.34,Standard,2018-12-01,
6192,545541,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,83672.0,Married,Nova,4887.79,Standard,2013-01-01,
6193,397104,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,63032.0,Divorced,Nova,4889.25,Standard,2012-06-01,
6194,913949,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,63032.0,Divorced,Nova,4889.25,Standard,2013-03-01,
6195,144879,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,69406.0,Married,Nova,4889.61,Standard,2017-04-01,
6196,113694,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Divorced,Nova,4890.11,Standard,2014-09-01,
6197,895725,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,74375.0,Married,Nova,4892.42,Standard,2012-07-01,
6198,443970,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,63517.0,Married,Nova,4892.62,Standard,2018-07-01,
6199,100642,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,51667.0,Married,Nova,4892.63,Standard,2012-05-01,
6200,646262,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,244110.0,Married,Nova,4893.98,Standard,2014-08-01,2015-04-01
6201,257509,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,81253.0,Married,Nova,4894.99,Standard,2015-10-01,2016-06-01
6202,355491,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,60805.0,Married,Star,2736.53,2018 Promotion,2018-03-01,
6203,643362,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,54227.0,Married,Nova,4897.98,Standard,2013-12-01,2017-11-01
6204,936547,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56741.0,Single,Nova,4898.67,Standard,2014-02-01,
6205,980414,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,56741.0,Single,Nova,4898.67,Standard,2015-12-01,
6206,335371,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,87954.0,Married,Nova,4899.98,Standard,2016-01-01,
6207,606455,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,87954.0,Married,Nova,4899.98,Standard,2014-03-01,
6208,937638,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Married,Nova,4900.34,Standard,2012-12-01,
6209,724599,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,211230.0,Married,Nova,4900.55,Standard,2012-04-01,
6210,307740,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Doctor,269707.0,Married,Nova,4904.46,Standard,2014-09-01,
6211,238753,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,79329.0,Divorced,Nova,4904.89,Standard,2013-06-01,
6212,302467,Canada,British Columbia,Victoria,V10 6T5,Female,Master,79329.0,Divorced,Nova,4904.89,Standard,2017-02-01,
6213,573954,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,79329.0,Divorced,Nova,4904.89,Standard,2012-12-01,
6214,825490,Canada,Ontario,Trenton,K8V 4B2,Male,Master,79329.0,Divorced,Nova,4904.89,Standard,2013-05-01,
6215,993986,Canada,Ontario,Toronto,M2Z 4K1,Female,Master,79329.0,Divorced,Nova,4904.89,Standard,2014-09-01,
6216,342836,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,104125.0,Married,Nova,4909.03,Standard,2017-12-01,
6217,554487,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,104125.0,Married,Nova,4909.03,Standard,2017-03-01,
6218,374984,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,55983.0,Married,Nova,4911.0,Standard,2012-07-01,
6219,607993,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,70540.0,Divorced,Nova,4911.46,Standard,2014-01-01,2017-12-01
6220,918478,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,4915.39,Standard,2012-12-01,
6221,541751,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Married,Nova,4916.41,Standard,2017-11-01,
6222,638804,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,47937.0,Married,Nova,4916.58,Standard,2014-09-01,
6223,266968,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Nova,4917.89,Standard,2016-07-01,
6224,210630,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Nova,4922.17,Standard,2015-02-01,
6225,439696,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,54659.0,Married,Nova,4923.95,Standard,2017-03-01,
6226,449654,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Nova,4927.07,Standard,2014-11-01,
6227,615251,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Nova,4927.71,Standard,2015-04-01,
6228,947099,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,77118.0,Married,Nova,4928.4,Standard,2013-07-01,
6229,506400,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,72820.0,Married,Star,2994.35,2018 Promotion,2018-04-01,2018-12-01
6230,832625,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,70329.0,Married,Nova,4928.65,Standard,2013-05-01,
6231,153146,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,50663.0,Married,Nova,4929.55,Standard,2015-07-01,
6232,239027,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,50663.0,Married,Nova,4929.55,Standard,2014-08-01,
6233,792795,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,50663.0,Married,Nova,4929.55,Standard,2014-09-01,
6234,821043,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,50663.0,Married,Nova,4929.55,Standard,2016-10-01,
6235,360732,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,83431.0,Married,Nova,4930.95,Standard,2018-09-01,
6236,183716,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,4931.26,Standard,2014-04-01,
6237,456716,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Nova,4931.26,Standard,2014-01-01,
6238,111788,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,53537.0,Married,Nova,4935.19,Standard,2016-09-01,
6239,452725,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Nova,4940.12,Standard,2013-10-01,
6240,714316,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,363189.0,Single,Star,3527.4,2018 Promotion,2018-02-01,
6241,894111,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Nova,4941.65,Standard,2013-11-01,
6242,410347,Canada,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,67193.0,Married,Nova,4942.63,Standard,2013-09-01,
6243,485674,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64661.0,Married,Nova,4943.39,Standard,2012-09-01,
6244,833801,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,71134.0,Married,Nova,4944.09,Standard,2017-07-01,
6245,968671,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,71134.0,Married,Nova,4944.09,Standard,2016-12-01,
6246,240143,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,61515.0,Married,Nova,4944.24,Standard,2017-12-01,
6247,926250,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,89566.0,Divorced,Nova,4945.07,Standard,2017-06-01,
6248,167670,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,65742.0,Single,Nova,4946.96,Standard,2014-08-01,2015-04-01
6249,958059,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Nova,4949.39,Standard,2013-11-01,
6250,138449,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47523.0,Married,Nova,4949.8,Standard,2018-12-01,
6251,702005,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,84852.0,Divorced,Star,5783.18,2018 Promotion,2018-03-01,
6252,831644,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,51956.0,Married,Nova,4950.25,Standard,2018-07-01,
6253,547355,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,66223.0,Married,Nova,4951.66,Standard,2015-06-01,
6254,934577,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,47555.0,Divorced,Nova,4953.09,Standard,2014-11-01,2015-07-01
6255,603674,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Nova,4953.36,Standard,2012-10-01,
6256,738204,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,65076.0,Married,Nova,4954.29,Standard,2016-06-01,
6257,884844,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55002.0,Married,Nova,4956.62,Standard,2015-10-01,
6258,871739,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,66250.0,Married,Nova,4958.02,Standard,2016-09-01,2017-05-01
6259,800571,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,72667.0,Married,Nova,4961.41,Standard,2015-04-01,
6260,315848,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,47237.0,Single,Nova,4961.57,Standard,2016-06-01,
6261,847357,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,48956.0,Married,Nova,4962.21,Standard,2013-11-01,
6262,395511,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,70454.0,Married,Nova,4964.63,Standard,2017-09-01,
6263,387523,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,103948.0,Married,Nova,4964.67,Standard,2012-05-01,
6264,631200,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,103948.0,Married,Nova,4964.67,Standard,2015-12-01,2018-07-01
6265,324364,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Nova,4965.49,Standard,2014-02-01,
6266,879601,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,4966.74,Standard,2013-11-01,
6267,995128,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Divorced,Nova,4967.04,Standard,2013-09-01,
6268,617516,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,68285.0,Married,Nova,4970.36,Standard,2017-08-01,
6269,958491,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68285.0,Married,Nova,4970.36,Standard,2017-01-01,
6270,226924,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,76573.0,Married,Star,6269.59,2018 Promotion,2018-04-01,
6271,871188,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Nova,4974.24,Standard,2018-01-01,2018-09-01
6272,206328,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2015-08-01,
6273,303207,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2017-04-01,
6274,615854,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2015-09-01,
6275,833547,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2018-09-01,
6276,428376,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52904.0,Single,Nova,4978.95,Standard,2017-03-01,
6277,383954,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70883.0,Married,Nova,4980.83,Standard,2013-07-01,2018-06-01
6278,298681,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,56183.0,Married,Nova,4981.83,Standard,2013-12-01,
6279,597300,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,70159.0,Married,Nova,4982.68,Standard,2012-04-01,
6280,445024,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96564.0,Divorced,Star,7437.51,2018 Promotion,2018-04-01,
6281,637453,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Divorced,Nova,4983.11,Standard,2015-04-01,2016-10-01
6282,980915,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Divorced,Nova,4984.1,Standard,2016-04-01,
6283,331995,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95061.0,Married,Nova,4984.62,Standard,2017-02-01,2017-10-01
6284,779977,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,95061.0,Married,Nova,4984.62,Standard,2012-12-01,
6285,877488,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,95061.0,Married,Nova,4984.62,Standard,2016-12-01,
6286,326703,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,55104.0,Married,Nova,4985.24,Standard,2018-09-01,
6287,363864,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,168331.0,Married,Nova,4987.64,Standard,2017-08-01,
6288,973921,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,71559.0,Married,Nova,4991.04,Standard,2017-07-01,
6289,661193,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,73360.0,Married,Nova,4991.58,Standard,2016-10-01,
6290,824360,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,73360.0,Married,Nova,4991.58,Standard,2013-01-01,
6291,614721,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,84147.0,Married,Star,8044.87,2018 Promotion,2018-03-01,
6292,843836,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,104907.0,Single,Nova,4996.55,Standard,2017-07-01,
6293,412284,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,72026.0,Single,Nova,4997.78,Standard,2014-03-01,
6294,564449,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Single,Nova,5002.09,Standard,2015-04-01,
6295,999589,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Married,Nova,5003.34,Standard,2018-06-01,
6296,700356,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,243021.0,Married,Nova,5004.31,Standard,2018-09-01,
6297,394078,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,56468.0,Married,Nova,5004.58,Standard,2016-02-01,
6298,245307,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,5006.61,Standard,2018-09-01,
6299,452985,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,5007.22,Standard,2017-04-01,2017-07-01
6300,745080,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,5007.22,Standard,2013-09-01,2013-11-01
6301,285411,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,99860.0,Married,Nova,5008.28,Standard,2013-11-01,
6302,322733,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,99860.0,Married,Nova,5008.28,Standard,2014-07-01,
6303,479278,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Nova,5008.79,Standard,2013-06-01,
